"id","nome","instituicao","pais"
"10-5I2",Satoshi Sekiguchi,University of Miyazaki,Japão
"10-5I2",Yosuke Sasaki,University of Miyazaki,Japão
"10-5I2",Ryoko Uemura,University of Miyazaki,Japão
"10-5I2",Masuo Sueyoshi,University of Miyazaki,Japão
"10-5I2",Yoshinori Fujii,University of Miyazaki,Japão
"10-5I3",Sue Finch,,
"10-5I3",Ian Gordon,,
"10-5I3",Graham Hepworth,,
"10-5J1",Kenji Suzuki,,
"10-5J2",Takenori Takahashi,Keio University,Japão
"10-5J3",Hisakazu Shindo,,
"10-5J3",Nobuhiko Inaba,,
"10-6A1",Marie Fitch,,
"10-6A1",Stephanie Budgett,,
"10-6A2",Markus Vogel,,
"10-6A2",Katharina Böcherer-Linder,,
"10-6A3",Patrick Weber,,
"10-6A3",Stefan Krauss,,
"10-6A3",Karin Binder,,
"10-6B1",Andreas Eichler,,
"10-6B1",Katharina Böcherer-Linder,,
"10-6B2",Emilse Gómez-Torres,,
"10-6B2",Ivonne Latorre-Verano,,
"10-6B3",Malia S Puloka,,
"10-6B3",Maxine Pfannkuch,,
"10-6C1",María M. Gea,,
"10-6C1",Nuria Begué,,
"10-6C1",Carmen Batanero,,
"10-6C1",Pablo Beltrán-Pellicer,,
"10-6C3",Ernesto Sánchez,,
"10-6C3",Guadalupe Carrasco,,
"10-6C3",Mariana del Ángel Herrera,,
"10-6D1",Beatriz Adriana Rodríguez González,,
"10-6D1",Isaias Miranda Viramontes,,
"10-6D2",Adam Molnar,,
"10-6D2",Laura Behrens,,
"10-6D3",Helen Chick,,
"10-6E1",Manfred Borovcnik,,
"10-6E2",Susanne Schnell,Paderborn University,Alemanha
"10-6E3",Takuma Takayama,,
"10-6F1",Ippo Ishibashi,,
"10-6F2",Sweet Rose Leonares,,
"10-6F3",Amy Wagaman,Amherst College,Estados Unidos
"10-6G1",Vincent Martin,,
"10-6G1",Mathieu Thibault,,
"10-6G1",Normand Roy,,
"10-6G2",Judella Langcauon,,
"10-6G2",Enriqueta Reston,,
"10-6G3",J. Todd Lee,,
"10-6H1",Neil Hatfield,,
"10-6H2",Gale Russell,,
"10-6H2",Egan Chernoff,,
"10-6H3",Teresita Teran,,
"10-7A1",Rosie Ridgway,University of Durham,Reino Unido
"10-7A1",James Nicholson,University of Durham,Reino Unido
"10-7A1",Iddo Gal,University of Haifa,Israel
"10-7A2",Iddo Gal,,
"10-7A2",Irena Ograjenšek,,
"10-7A3",Paula Lopes,Universidade do Porto,Portugal
"10-7A3",Sonia Teixeira,Universidade do Porto,Portugal
"10-7A3",Pedro Campos,Universidade do Porto,Portugal
"10-7A3",Jim Ridgway,Durham University,Reino Unido
"10-7A3",James Nicholson,Durham University,Reino Unido
"10-7B1",Pim Bellinga,,
"10-7B1",Thijs Gillebaart,,
"10-7B3",Reija Helenius,,
"10-7C1",Katharina Böcherer-Linder,,
"10-7C1",Andreas Eichler,,
"10-7C1",Markus Vogel,,
"10-7C2",Karin Binder,,
"10-7C2",Stefan Krauss,,
"10-7C2",Georg Bruckmaier,,
"10-7C2",Jörg Marienhagen,,
"10-7C3",Pedro Arteaga,,
"10-7C3",J,,
"10-7C3",Manuel Vigo,,
"10-7C3",Carmen Batanero,,
"10-7C3",J. Miguel Contreras,,
"10-7D1",Francesca Chiesi,,
"10-7D1",Caterina Primi,,
"10-7D2",Rachelle Hackett,,
"10-7D2",Linda Bol,,
"10-7D3",Laura Tirlea,Swinburne University of Technology,Austrália
"10-7D3",Samuel Muir,Swinburne University of Technology,Austrália
"10-7D3",Bradley Elphinstone,Swinburne University of Technology,Austrália
"10-7D3",Minh Huynh,Swinburne University of Technology,Austrália
"10-7E1",Travis Weiland,,
"10-7E2",Timothy Kyng,,
"10-7E2",Ayse Aysin Bilgin,,
"10-7E2",Ling Li,,
"10-7E3",Charalampos Chanialidis,University of Glasgow,Reino Unido
"10-7F1",Karen François,Free University Brussels,Bélgica
"10-7F1",Carlos Eduardo Monteiro,Universidade Federal de Pernambuco,Brasil
"10-7F2",Giovanni A. Barbieri,,
"10-7F3",Joachim Engel,Ludwigsburg University of Education,Alemanha
"10-7F3",Tim Erickson,Epistemological Engineering,Estados Unidos
"10-7F3",Laura Martignon,Ludwigsburg University of Education,Alemanha
"10-7H1",Felipe Ruz,,
"10-7H1",Danilo Díaz-Levicoy,,
"10-7H1",Elena Molina-Portillo,,
"10-7H1",Karen Ruiz-Reyes,,
"10-7H3",Genelyn Ma. Sarte,,
"10-8A1",Franca Agnoli,,
"10-8A2",Rink Hoekstra,,
"10-8A2",Richard Morey,,
"10-8A2",Eric-Jan Wagenmakers,,
"10-8A3",Ian Gordon,,
"10-8B1",Fiona Fidler,,
"10-8B1",Jon Grahe,,
"10-8B1",Tim Parker,,
"10-8B2",Michele Nuijten,,
"10-8B3",Don van Ravenzwaaij,,
"10-8C1",Ana Gómez-Blancarte,,
"10-8C1",María Guadalupe Tobías-Lara,,
"10-8C2",Anelise Sabbag,,
"10-8C2",Joan Garfield,,
"10-8C2",Andrew Zieffler,,
"10-8C3",Elizabeth Fry,,
"10-8D1",Karen McGaughey,California Polytechnic State University,Estados Unidos
"10-8D1",Beth Chance,California Polytechnic State University,Estados Unidos
"10-8D1",Nathan Tintle,Dordt College,Estados Unidos
"10-8D1",Soma Roy,California Polytechnic State University,Estados Unidos
"10-8D1",Todd Swanson,Hope College,Estados Unidos
"10-8D1",Jill VanderStoep,Hope College,Estados Unidos
"10-8D2",Masha Etkind,,
"10-8D2",Theodosia Prodromou,,
"10-8D2",Uri Shafrir,,
"10-8D3",Bruce Dunham,,
"10-8D3",Gaitri Yapa,,
"10-8D3",Melissa Lee,,
"10-8E1",Luis Saldanha,Université du Québec à Montréal,Canadá
"10-8E1",Mathieu Thibault,Université du Québec à Montréal,Canadá
"10-8E2",Lonneke Boels,,
"10-8E2",Rutmer Ebbes,,
"10-8E2",Arthur Bakker,,
"10-8E2",Wim van Dooren,,
"10-8E2",Paul Drijvers,,
"10-8E3",Darren Macey,,
"10-8E3",Ellen Jameson,,
"10-8E3",Rachael Horsman,,
"10-8E3",Vinay Kathotia,,
"10-8E3",Lynne Mcclure,,
"10-8E3",Lucy Rycroft-Smith,,
"10-9A1",William Finzer,Concord Consortium,Estados Unidos
"10-9A1",Daniel Damelin,Concord Consortium,Estados Unidos
"10-9A2",Rick Hudson,University of Southern Indiana,Estados Unidos
"10-9A2",Hollylynne Lee,North Carolina State University,Estados Unidos
"10-9A2",Stephanie Casey,Eastern Michigan University,Estados Unidos
"10-9A2",William Finzer,Concord Consortium,Estados Unidos
"10-9A2",Gemma Mojica,North Carolina State University,Estados Unidos
"10-9A2",Christina Azmy,North Carolina State University,Estados Unidos
"10-9A2",Adam Eide,Eastern Michigan University,Estados Unidos
"10-9A3",Chris Wild,University of Auckland,Nova Zelândia
"10-9B1",Robert Gould,UCLA,Estados Unidos
"10-9B1",Suyen Moncado-Machado,UCLA,Estados Unidos
"10-9B1",James Molyneux,UCLA,Estados Unidos
"10-9B1",Terri Johnson,UCLA,Estados Unidos
"10-9B1",LeeAnn Trusela,UCLA,Estados Unidos
"10-9B2",Andee Rubin,TERC,Estados Unidos
"10-9B2",Jan Mokros,Maine Math and Science Alliance,Estados Unidos
"10-9B3",Tim Erickson,Epistemological Engineering,Estados Unidos
"10-9B3",William Finzer,Concord Consortium,Estados Unidos
"10-9B3",Frieda Reichsman,Concord Consortium,Estados Unidos
"10-9B3",Michelle Wilkerson,University of California - Berkeley,Estados Unidos
"10-9C1",Dean Langan,University College London,Reino Unido
"10-9C1",Angela Wade,University College London,Reino Unido
"10-9C2",Dulce Gomes,University of Coimbra,Portugal
"10-9C2",Bruno de Sousa,University of Coimbra,Portugal
"10-9C3",James Stigler,University of California,Estados Unidos
"10-9C3",Ji Son,California Polytechnic State University,Estados Unidos
"10-9D1",Pim Bellinga,Grasple,Países Baixos
"10-9D1",Thijs Gillebaart,Grasple,Países Baixos
"10-9D2",Justin Wishart,Macquarie University,Austrália
"10-9D3",Sashi Sharma,The University of Waikato,Nova Zelândia
"10-9E1",Yoshinori Fujii,University of Miyazaki,Japão
"10-9E2",Beatrice Gichohi,United States International University,Quênia
"10-9E3",Jean-Marc Meunier,Université Paris 8,França
"10-9E3",Samuel Szoniecky,Université Paris 8,França
"10-9F1",Stacey Hancock,Montana State University,Estados Unidos
"10-9F2",John Walker,California Polytechnic State University,Estados Unidos
"10-9F2",Harry Wu,California Polytechnic State University,Estados Unidos
"10-9F3",Gail Burrill,Michigan State University,Estados Unidos
"10-9G1",Oded Meyer,Georgetown University,Estados Unidos
"10-9G2",Elinor Jones,University College London,Reino Unido
"10-9G2",Simon Harden,University College London,Reino Unido
"10-9G2",Jian Yu,University College London,Reino Unido
"10-9G3",Hollylynne Lee,North Carolina State University,Estados Unidos
"10-9G3",Jennifer Lovett,Middle Tennessee State University,Estados Unidos
"10-9G3",Gemma Mojica,North Carolina State University,Estados Unidos
"10-9H1",Santiago Inzunza,Universidad Autónoma de Sinaloa,México
"10-9I1",Kady Schneiter,Utah State University,Estados Unidos
"10-9I1",Lacy Christensen,Utah State University,Estados Unidos
"10-9I1",Victor R. Lee,Utah State University,Estados Unidos
"10-9I2",Jennifer Noll,Portland State University,Estados Unidos
"10-9I2",Jason Dolor,Portland State University,Estados Unidos
"10-9I2",Kit Clement,Portland State University,Estados Unidos
"10-9I2",Dana Kirin,Portland State University,Estados Unidos
"10-9I2",Matthew Petersen,Portland State University,Estados Unidos
"10-9I3",Michael Bulmer,University of Queensland,Austrália
"10-9I3",Katelyn Doyle,University of Queensland,Austrália
"10-9J1",Andreas Eckert,Örebro University,Suécia
"10-9J2",Sohee Kang,University of Toronto,Canadá
"10-9J2",Marco Pollanen,Trent University,Canadá
"10-9J2",Sotirios Damouras,University of Toronto,Canadá
"10-9J2",Bruce Cater,Trent University,Canadá
"10-9J3",Philipp Burckhardt,Carnegie Mellon University,Estados Unidos
"10-9J3",Alexandra Chouldechova,Carnegie Mellon University,Estados Unidos
"10-9J3",Rebecca Nugent,Carnegie Mellon University,Estados Unidos
"10-9K1",Alexander White,Texas State University,Estados Unidos
"10-9K1",Layla Guyot,Texas State University,Estados Unidos
"10-9K1",Amanda Walker,Texas State University,Estados Unidos
"10-9K2",Andrej Blejec,University of Ljubljana,Eslovênia
"10-9K3",Pedro Campos,Universidade do Porto,Portugal
"10-9K3",Jorge Ribeiro,Universidade do Porto,Portugal
"10-9L1",Hirohito Sakurai,National Center for University Entrance Examinations,Japão
"10-9L1",Atsuhiro Hayashi,Nagoya Institute of Technology,Japão
"10-9L1",Masaaki Taguri,Chiba University,Japão
"10-9L2",Takafumi Kubota,Tama University,Japão
"10-9L3",Akinobu Takeuchi,Jissen Women’s University,Japão
"10-9L3",Katsuyuki Suenaga,Kagoshima Immaculate Heart College,Japão
"10-9L3",Michiko Watanabe,Keio University,Japão
"10-9M1",Jung Jin Lee,Soongsil University,Coreia do Sul
"10-9M1",Tae Rim Lee,Korea National Open University,Coreia do Sul
"10-9M2",Fumitake Sakaori,Chuo University,Japão
"10-9M3",Yumi Yahagi,Tokyo University of Information Sciences,Japão
"10-10A1",Dilhari Attygalle,,
"10-10A1",Asoka Ramanayake,,
"10-10A2",Nathan Taback,,
"10-10A3",Thina Zukiswa Maqubela,,
"10-10B1",Josefina Almeda,,
"10-10B2",Peter Howley,,
"10-10B2",Tim Roberts,,
"10-10B3",Ian Hay,University of Tasmania,Austrália
"10-10B3",Rosemary Callingham,University of Tasmania,Austrália
"06-7A2",J-P. Ottoy,Ghent University,Bélgica
"06-7A2",O. Thas,Ghent University,Bélgica
"11-101",Francisca M. Ubilla,,
"11-101",Núria Gorgorió,,
"11-102",Cassio Cristiano Giordano,,
"11-102",Fernanda Angelo Pereira,,
"11-102",Fabiano dos Santos Souza,,
"11-104",Florian Weber-Stein,,
"11-104",Joachim Engel,,
"11-105",Travis Weiland,,
"11-105",Anita Sundrani,,
"11-106",Irene Cazorla,,
"11-106",Carlos Monteiro,,
"11-106",Liliane Carvalho,,
"11-107",Rolf Biehler,Paderborn University,Alemanha
"11-108",Lucía Zapata-Cardona,,
"11-108",Diana Escobar-Franco,,
"11-108",Zaida Margot Santa-Ramírez,,
"11-108",Yilton Riascos Forero,,
"11-108",Liliana García Barco,,
"11-109",Milo Schield,,
"11-110",Shu-Min Liao,,
"11-110",Sarah Bunnell,,
"11-110",Sheila Jaswal,,
"11-111",Joachim Engel,Ludwigsburg University of Education,Alemanha
"11-111",Laura Martignon,Ludwigsburg University of Education,Alemanha
"11-112",Pendred Noyce,"Tumblehome, Inc.",Estados Unidos
"11-112",Janice Mokros,Science Education Solutions,Estados Unidos
"11-112",Jacob Sagrans,Science Education Solutions,Estados Unidos
"11-112",Laura Martin,"Tumblehome, Inc.",Estados Unidos
"11-114",Jana Asher,,
"11-118",Sarah Bansilal,,
"11-118",Jill Fielding,,
"11-118",Vince Geiger,,
"11-118",Delia North,,
"11-118",Mauren Porciúncula,,
"11-118",Karla Schreiber,,
"11-118",Iddo Gal,,
"11-119",Curtis Brown,,
"11-119",Gail Burrill,,
"11-119",Thomas Dick,,
"11-406",Roberta Schnorr Beuhring,Prefeitura Municipal de Florianópolis,Brasil
"11-406",Regina Célia Grando,Universidade Federal de Santa Catarina,Brasil
"11-421",Andreas Prömmel,Gymnasium Ernestinum Gotha,Alemanha
"11-421",Daniel Frischemeier,University of Münster,Alemanha
"11-120",Anne Patel,,
"11-120",Maxine Pfannkuch,,
"11-121",Andréa Pavan Perin,,
"11-121",Celso Ribeiro Campos,,
"11-123",Daniel Frischemeier,,
"11-123",Sibel Kazak,,
"11-123",Aisling Leavy,,
"11-123",Maria Meletiou-Mavrotheris,,
"11-123",Efi Paparistodemou,,
"11-124",Betânia Evangelista,,
"11-124",Gilda Guimarães,,
"11-124",Izabella Oliveira,,
"11-125",Maria Niedja Pereira Martins,,
"11-125",Carolina Fernandes De Carvalho,,
"11-125",Carlos Eduardo Ferreira Monteiro,,
"11-126",Tim Erickson,Epistemological Engineering,Estados Unidos
"11-127",Anna Bargagliotti,,
"11-127",Robert Gould,,
"11-128",Jocelyn D. Pallauta,,
"11-128",María M. Gea,,
"11-128",Pedro Arteaga,,
"11-128",Silvia M. Valenzuela-Ruiz,,
"11-129",Susanne Podworny,,
"11-129",Yannik Fleischer,,
"11-129",Sven Hüsing,,
"11-130",Janielly Verbisck,,
"11-130",Marilena Bittar,,
"11-130",Marianna Bosch,,
"11-130",Berta Barquero,,
"11-130",Ricardo Benito,,
"11-132",Thiago Dutra de Araújo,,
"11-132",Viviana Giampaoli,,
"11-133",Pip Arnold,,
"11-133",Christine Franklin,,
"11-135",Keli Cristina Conti,,
"11-135",Sandra Gonçalves Vilas Bôas,,
"11-136",Claudia Vásquez,,
"11-136",Israel García-Alonso,,
"11-137",Claudia Vásquez,,
"11-138",Martin Abt,,
"11-138",Katharina Loibl,,
"11-138",Timo Leuders,,
"11-138",Frank Reinhold,,
"11-139",Flavia Luíza de Lira,,
"11-139",Liliane Maria Teixeira Lima de Carvalho,,
"11-140",Jan Mokros,Science Education Solutions,Estados Unidos
"11-140",Jacob Sagrams,Science Education Solutions,Estados Unidos
"11-140",Traci Higgins,TERC,Estados Unidos
"11-140",Andee Rubin,TERC,Estados Unidos
"11-140",Ada Ren,TERC,Estados Unidos
"11-142",Andee Rubin,TERC,Estados Unidos
"11-143",Clarissa Coragem Ballejo,,
"11-143",Lori Viali,,
"11-143",María Magdalena Gea Serrano,,
"11-144",Darren Macey,,
"11-144",Lucy Rycroft-Smith,,
"11-147",Herma Casanova Morales,,
"11-147",Nicolás Sánchez Acevedo,,
"11-148",Karsten Lübke,,
"11-148",Matthias Gehrke,,
"11-150",Diêgo Maciel,,
"11-150",Gilda Guimarães,,
"11-151",Kelly Findley,,
"11-151",Nicola Justice,,
"11-151",Florian Berens,,
"11-152",Felipe Ruz,,
"11-152",Beth Chance,,
"11-152",Elsa Medina,,
"11-153",Velliyoor Nott Vimal Rao,,
"11-153",Jeffrey Kramer Bye,,
"11-153",Sashank Varma,,
"11-155",Elinor Jones,,
"11-155",Simon Harden,,
"11-155",Peter Fitch,,
"11-155",Sher Wen Kang,,
"11-156",Stella Maris Figueroa,,
"11-156",María Andrea Aznar,,
"11-156",Juan Ignacio Pastore,,
"11-157",Susan Lloyd,,
"11-157",Matthew Beckman,,
"11-157",Dennis Pearl,,
"11-157",Rebecca Passoneau,,
"11-157",Zhaohui Li,,
"11-157",Zekun Wang,,
"11-158",Emilse Gómez-Torres,Universidad Nacional de Colombia,Colômbia
"11-160",Jamie Sergeant,,
"11-160",Frances Hooley,,
"11-160",Catherine Wasiuk,,
"11-161",María Soledad Fernández,Universidad de Buenos Aires,Argentina
"11-161",Martín Graziano,Universidad de Buenos Aires,Argentina
"11-161",José Crespo,Universidad de Buenos Aires,Argentina
"11-161",Adelia González Arzac,Universidad de Buenos Aires,Argentina
"11-161",Gerardo Cueto,Universidad de Buenos Aires,Argentina
"11-161",Adriana Pérez,Universidad de Buenos Aires,Argentina
"11-162",Florian Berens,,
"11-163",Beth Chance,,
"11-163",Sophia Chung,,
"11-163",Nathan Tintle,,
"11-164",Martin Fröhlich,,
"11-164",Sven Hilbert,,
"11-164",Stefan Krauss,,
"11-165",Dorcas Modupe Okewole,,
"11-165",Ayobami Fadilat Gboyega,,
"11-165",Kayode Samuel Adekeye,,
"11-165",Olusanya Elisa Olubusoye,,
"11-166",Katelyn Mei,,
"11-166",Alex Lyford,,
"11-167",Robin Lock,St. Lawrence University,Estados Unidos
"11-168",Nicolás Sánchez Acevedo,,
"11-168",Blanca Ruiz Hernández,,
"11-168",Daniela Araya Bastías,,
"11-169",Stella Vaira,,
"11-169",Marisa Battisti,,
"11-169",Clarisa Affranchino,,
"11-171",Alexandra Kaiser,,
"11-171",Laura Martignon,,
"11-172",Wendy Johanna Lázaro Alemán,,
"11-172",Ingrith Álvarez Alfonso,,
"11-175",Ayse Aysin Bilgin,,
"11-175",Huan Lin,,
"11-177",Angie wade,,
"11-177",Eirini Koutoumanou,,
"11-178",Liliana Mabel Tauber,,
"11-178",Yanina Redondo,,
"11-178",Silvana Santellán,,
"11-178",Mariela Cravero,,
"11-179",Gabriela Pilar Cabrera,,
"11-179",Liliana Mabel Tauber,,
"11-179",Juan Antonio Gili,,
"11-179",Daniel Eduardo Romero,,
"11-404",Rossi Hassad,Mercy College,Estados Unidos
"11-180",Rachel Passmore,,
"11-180",Maxine Pfannkuch,,
"11-182",Volker Kraft,JMP Statistical Discovery LLC,Estados Unidos
"11-182",Curt Hinrichs,JMP Statistical Discovery LLC,Alemanha
"11-183",Ralf Nieszporek,,
"11-183",Birgit Griese,,
"11-183",Rolf Biehler,,
"11-184",Charlotte Bolch,,
"11-184",Hartono Tjoe,,
"11-184",Stephanie Casey,,
"11-184",Douglas Whitaker,,
"11-184",Leigh Harrell-Williams,,
"11-184",Christopher Engledowl,,
"11-184",Taylor Mule',,
"11-185",Samya de Oliveira Lima,,
"11-185",Reinaldo Feio Lima,,
"11-185",Ady Wallace Jaques Silva,,
"11-185",Cassio Cristiano Giordano,,
"11-188",Diana Warren,University of Sydney,Austrália
"11-192",Hilde Vinje,,
"11-192",Kathrine Frey Frøslie,,
"11-192",Helge Brovold,,
"11-192",Trygve Almøy,,
"11-192",Solve Sæbø,,
"11-193",thays votto,Universidade Federal do Rio Grande – FURG,Brasil
"11-193",Isadora Batisti Machado,Universidade Federal do Rio Grande – FURG,Brasil
"11-193",sheron Magalhães dos santos,Universidade Federal do Rio Grande – FURG,Brasil
"11-193",Mauren Porciúncula Moreira da Silva,Universidade Federal do Rio Grande – FURG,Brasil
"11-198",Elisabete Rambo Braga,Pontifícia Universidade Católica do Rio Grande do Sul,Brasil
"11-198",Clarissa Coragem Ballejo,Pontifícia Universidade Católica do Rio Grande do Sul,Brasil
"11-198",Lori Viali,Pontifícia Universidade Católica do Rio Grande do Sul,Brasil
"11-200",Sharleen Forbes,,
"11-201",Amita Pal,,
"11-201",Md. Zafar Anis,,
"11-202",Gaby Umbach,,
"11-202",Igor Tkalec,,
"11-203",Carlos Mantilla Duarte,,
"11-204",Layla Guyot,The University of Texas at Austin,Estados Unidos
"11-204",Alexander White,Texas State University,Estados Unidos
"11-208",Jose Garcia,,
"11-208",Malene Almeida,,
"11-209",Alberto Santana-Ortega,,
"11-209",Roselia Ramírez-Hernández,,
"11-210",Cristina Cametti,Leuven Statistics Research Center,Bélgica
"11-210",Martial Luyts,Leuven Statistics Research Center,Bélgica
"11-210",Thomas Neyens,Catholic University Leuven,Bélgica
"11-211",Carmen Batanero,,
"11-211",Nuria Begué,,
"11-211",Juan J. Ortiz,,
"11-213",Jorge Soto-Andrade,,
"11-213",Daniela Díaz-Rojas,,
"11-213",Amaranta Valdés-Zorrilla,,
"11-214",Egan Chernoff,,
"11-214",Gale Russell,,
"11-216",Amy Renelle,,
"11-216",Stephanie Budgett,,
"11-216",Egan Chernoff,,
"11-217",Rocío Álvarez-Arroyo,,
"11-217",José F. Lavela,,
"11-217",María M. Gea,,
"11-217",Carmen Batanero,,
"11-218",Stephanie Budgett,,
"11-218",Maxine Pfannkuch,,
"11-218",Malia Puloka,,
"11-219",Karin Binder,,
"11-219",Markus Vogel,,
"11-219",Katharina Böcherer-Linder,,
"11-219",Theresa Büchter,,
"11-219",Andreas Eichler,,
"11-219",Stefan Krauss,,
"11-219",Nicole Steib,,
"11-220",Manfred Borovcnik,,
"11-221",Ödön Vancsó,,
"11-221",Péter Fejes-Tóth,,
"11-221",Manfred Borovcnik,,
"11-222",Mine Dogucu,University College London,Reino Unido
"11-222",Alicia Johnson,Macalester College,Estados Unidos
"11-223",Mehdi Razzaghi,,
"11-224",Laura Martignon,Ludwigsburg University of Education,Alemanha
"11-224",Joachim Engel,Ludwigsburg University of Education,Alemanha
"11-224",Tim Erickson,Eeps Media,Estados Unidos
"11-225",Ramesh Kapadia,,
"11-225","Ayse Bilgin,",,
"11-226",Fátima Aparecida Kian,,
"11-226",Ailton Paulo Oliveira Júnior,,
"11-226",Karoline Cardoso Barão,,
"11-226",Ana Meire Oliveira Morais,,
"11-229",Péter Fejes-Tóth,,
"11-229",Ödön Vancsó,,
"11-229",Manfred Borovcnik,,
"11-230",Hiroto Fukuda,,
"11-230",Ippo Ishibashi,,
"11-232",Beatriz Adriana Rodríguez González,,
"11-232",Judith Alejandra Hernández Sánchez,,
"11-232",Eduardo Briceño Solís,,
"11-232",Darly Kú Euán,,
"11-232",Gabriela Noemí Figueroa Ibarra,,
"11-233",Eliana Inca,,
"11-233",Augusta Osorio,,
"11-233",Miluska Osorio,,
"11-233",Elizabeth Advincula,,
"11-234",Auriluci Figueiredo,Universidade Metropolitana de Santos,Brasil
"11-234",Cileda Coutinho,Pontifícia Universidade Católica de São Paulo,Brasil
"11-235",Verónica Albanese,,
"11-235",María del Mar López-Martín,,
"11-235",Carmen Aguayo-Arriagada,,
"11-235",María Burgos,,
"11-236",Neil Hatfield,,
"11-236",Luis Saldanha,,
"11-236",Caterina Primi,,
"11-236",Egan Chernoff,,
"11-237",Shunya Koga,,
"11-242",Leonor Sierra,,
"11-242",Christine Franklin,,
"11-245",Böcherer-Linder Katharina,,
"11-245",Binder Karin,,
"11-245",Büchter Theresa,,
"11-245",Eichler Andreas,,
"11-245",Krauss Stefan,,
"11-245",Steib Nicole,,
"11-245",Vogel Markus,,
"11-246",Eleazar Silvestre Castro,,
"11-246",Manuel Alfredo Urrea Bernal,,
"11-246",Miguel Napoleon Medina Delgado,,
"11-247",Saleha Naghmi Habibullah,,
"11-248",Elisa Mendoza,,
"11-248",Roberto Bula,,
"11-248",Daniel Sánchez,,
"11-248",Milagros García,,
"11-249",Alvaro Chirino Gutierrez,Universidad Mayor de San Andrés,Bolívia
"11-249",Sherli Mamani Huanca,Fundación Aru,Bolívia
"11-249",Beatriz Mamani Mamani,Fundación Aru,Bolívia
"11-250",Jacqueline Agnes da Silveira Santos,,
"11-250",Silvia Caroline Salgado Pena,,
"11-250",Vera Debora Maciel Vilhena,,
"11-250",Jose Messildo Viana Nunes,,
"11-251",Nathan Tintle,,
"11-251",Beth Chance,,
"11-251",Karen McGaughey,,
"11-350",Soledad Estrella,,
"11-350",Maritza Méndez-Reina,,
"11-350",Pedro Vidal-Szabó,,
"11-253",Sibel Kazak,,
"11-253",Jill Fielding,,
"11-253",Lucía Zapata-Cardona,,
"11-254",Leidy Nataly Mateus-Aguilera,,
"11-255",Takoua Jendoubi,,
"11-255",Niloufar Abourashchi,,
"11-256",Marjorie Bond,,
"11-256",Leyla Batakci,,
"11-256",Douglas Whitaker,,
"11-256",Wendine Bolon,,
"11-256",April Kerby-Helm,,
"11-256",Alana Unfried,,
"11-256",Michael Posner,,
"11-257",Kelly Bodwin,California Polytechnic State University,Estados Unidos
"11-257",Amelia McNamara,University of St. Thomas,Estados Unidos
"11-257",Ian Flores Siaca,Voltron Data,Estados Unidos
"11-257",Allison Theobold,California Polytechnic State University,Estados Unidos
"11-257",Amal Abdel-Ghani,University of St. Thomas,Estados Unidos
"11-258",Michael Posner,,
"11-258",April Kerby-Helm,,
"11-258",Alana Unfried,,
"11-258",Douglas Whitaker,,
"11-258",Marjorie Bond,,
"11-258",Leyla Batakci,,
"11-258",Wendine Bolon,,
"11-259",Carl Sherwood,,
"11-260",Hanan Innabi,,
"11-260",Ference Marton,,
"11-260",Jonas Emanuelsson,,
"11-261",Andréa Pavan Perin,,
"11-261",Ana Paula Gonçalves Pita,,
"11-261",Celso Ribeiro Campos,,
"11-262",Ana Luisa Gómez Blancarte,,
"11-262",Rosa Daniela Chávez Aguilar,,
"11-263",Alana Unfried,,
"11-263",Douglas Whitaker,,
"11-263",Leyla Batakci,,
"11-263",Wendine Bolon,,
"11-263",Marjorie Bond,,
"11-263",April Kerby-Helm,,
"11-263",Michael Posner,,
"11-264",Kristen Roland,,
"11-264",Jennifer Kaplan,,
"11-266",Priscila Germano dos Santos,Universidade Federal do ABC,Brasil
"11-266",Ailton Paulo Oliveira Júnior,Universidade Federal do ABC,Brasil
"11-266",Luzia Roseli Silva Santos,Universidade Federal do ABC,Brasil
"11-266",Sabrina Saito,Universidade Federal do ABC,Brasil
"11-266",Diego Marques de Carvalho,Universidade Federal do ABC,Brasil
"11-267",Sheri Johnson,,
"11-267",Chris Franklin,,
"11-268",Jennifer Kaplan,,
"11-268",Kristen Roland,,
"11-269",Jesús Guadalupe Lugo-Armenta,,
"11-269",Luis Roberto Pino-Fan,,
"11-270",Catalina Suarez-Rivera,,
"11-270",Dean Langan,,
"11-272",Alex Lyford,,
"11-272",Lonneke Boels,,
"11-273",Stacey Hancock,,
"11-273",Jeremiah Pharr,,
"11-273",Andrew Hill,,
"11-275",Jaime Andrés Gaviria Bedoya,,
"11-275",Difariney GONZALEZ GOMEZ,,
"11-275",Jhony Alexander Villa Ochoa,,
"11-276",Nicolás Fernández,,
"11-276",Jaime García-García,,
"11-276",Elizabeth H. Arredondo,,
"11-276",Isaac Imilpán,,
"11-277",Karla Schreiber,,
"11-277",Joice Machado,,
"11-277",Leonardo Greque Jr.,,
"11-277",Mauren Porciúncula,,
"11-279",Sigal Levy,,
"11-279",Yelena Stukalin,,
"11-512",Sophia Chroszczinsky,,
"11-512",Burkhard Priemer,,
"11-512",Amy Masnick,,
"11-282",Yelena Stukalin,,
"11-282",Sigal Levy,,
"11-282",Avihay Mor,,
"11-283",Rafael Bonangelo,Universidade de São Paulo - USP,Brasil
"11-283",Lisbeth Cordani,Universidade de São Paulo - USP,Brasil
"11-284",Sohee Kang,University of Toronto Scarborough,Canadá
"11-284",Justin Slater,University of Toronto,Canadá
"11-285",Laura Acion,Universidad Nacional del Nordeste,Argentina
